0,10.960666,0.011771
1,11.214282,0.011735
2,11.471765,0.011696
3,11.732435,0.011654
4,11.995552,0.011609
5,12.260318,0.011561
6,12.525884,0.011511
7,12.791356,0.011458
8,13.055805,0.011403
9,13.318273,0.011345
10,13.577785,0.011284
11,13.833358,0.011222
12,14.084011,0.011158
13,14.328778,0.011091
14,14.566712,0.011023
15,14.796905,0.010953
16,15.018486,0.010882
17,15.230638,0.010809
18,15.432602,0.010736
19,15.623681,0.010661
20,15.803252,0.010586
21,15.970762,0.010510
22,16.125737,0.010434
23,16.267780,0.010357
24,16.396574,0.010281
25,16.511880,0.010204
26,16.613535,0.010128
27,16.701454,0.010052
28,16.775619,0.009977
29,16.836084,0.009902
30,16.882963,0.009828
31,16.916433,0.009755
32,16.936723,0.009682
33,16.944113,0.009611
34,16.938925,0.009542
35,16.921521,0.009473
36,16.892299,0.009406
37,16.851685,0.009340
38,16.800126,0.009276
39,16.738094,0.009213
40,16.666074,0.009152
41,16.584561,0.009092
42,16.494059,0.009035
43,16.395077,0.008979
44,16.288124,0.008925
45,16.173706,0.008872
46,16.052325,0.008822
47,15.924479,0.008773
48,15.790652,0.008726
49,15.651323,0.008681
50,15.506954,0.008639
51,15.357996,0.008598
52,15.204887,0.008558
53,15.048047,0.008521
54,14.887881,0.008486
55,14.724778,0.008452
56,14.559110,0.008421
57,14.391233,0.008391
58,14.221485,0.008363
59,14.050187,0.008338
60,13.877643,0.008313
61,13.704142,0.008291
62,13.529954,0.008271
63,13.355335,0.008252
64,13.180524,0.008235
65,13.005747,0.008220
66,12.831214,0.008207
67,12.657120,0.008195
68,12.483647,0.008185
69,12.310965,0.008176
70,12.139231,0.008170
71,11.968588,0.008165
72,11.799170,0.008161
73,11.631099,0.008159
74,11.464488,0.008159
75,11.299438,0.008160
76,11.136043,0.008162
77,10.974386,0.008166
78,10.814544,0.008172
79,10.656585,0.008178
80,10.500570,0.008187
81,10.346553,0.008196
82,10.194582,0.008207
83,10.044700,0.008219
84,9.896942,0.008233
85,9.751340,0.008248
86,9.607921,0.008264
87,9.466707,0.008281
88,9.327716,0.008299
89,9.190961,0.008319
90,9.056455,0.008339
91,8.924204,0.008361
92,8.794215,0.008384
93,8.666487,0.008408
94,8.541022,0.008433
95,8.417818,0.008459
96,8.296868,0.008486
97,8.178169,0.008514
98,8.061710,0.008543
99,7.947484,0.008573
100,7.835480,0.008604
101,7.725686,0.008636
102,7.618090,0.008669
103,7.512679,0.008702
104,7.409437,0.008736
105,7.308351,0.008772
106,7.209406,0.008808
107,7.112585,0.008844
108,7.017873,0.008882
109,6.925255,0.008920
110,6.834713,0.008959
111,6.746231,0.008998
112,6.659793,0.009039
113,6.575384,0.009080
114,6.492986,0.009121
115,6.412585,0.009163
116,6.334164,0.009206
117,6.257707,0.009250
118,6.183201,0.009294
119,6.110631,0.009338
120,6.039982,0.009383
121,5.971240,0.009429
122,5.904393,0.009475
123,5.839427,0.009521
124,5.776331,0.009568
125,5.715092,0.009616
126,5.655701,0.009663
127,5.598147,0.009712
128,5.542420,0.009760
129,5.488511,0.009809
130,5.436413,0.009859
131,5.386119,0.009908
132,5.337622,0.009958
133,5.290916,0.010009
134,5.245998,0.010059
135,5.202863,0.010110
136,5.161510,0.010161
137,5.121936,0.010212
