0,11.539246,11.341165,0.009726,0.014764
1,11.563319,11.962775,0.009707,0.014687
2,11.585297,12.613776,0.009688,0.014601
3,11.605149,13.291643,0.009670,0.014505
4,11.622850,13.993104,0.009651,0.014401
5,11.638379,14.714162,0.009632,0.014287
6,11.651717,15.450160,0.009613,0.014165
7,11.662854,16.195882,0.009595,0.014035
8,11.671781,16.945675,0.009576,0.013896
9,11.678494,17.693603,0.009558,0.013751
10,11.682994,18.433607,0.009540,0.013598
11,11.685286,19.159663,0.009522,0.013440
12,11.685380,19.865941,0.009504,0.013276
13,11.683287,20.546941,0.009486,0.013108
14,11.679025,21.197611,0.009469,0.012937
15,11.672615,21.813434,0.009452,0.012762
16,11.664081,22.390499,0.009435,0.012585
17,11.653450,22.925533,0.009419,0.012406
18,11.640755,23.415923,0.009402,0.012226
19,11.626028,23.859702,0.009386,0.012047
20,11.609308,24.255531,0.009371,0.011867
21,11.590634,24.602661,0.009356,0.011689
22,11.570049,24.900887,0.009341,0.011512
23,11.547597,25.150495,0.009327,0.011337
24,11.523326,25.352204,0.009313,0.011164
25,11.497286,25.507113,0.009299,0.010994
26,11.469526,25.616637,0.009286,0.010827
27,11.440101,25.682461,0.009273,0.010663
28,11.409064,25.706478,0.009261,0.010502
29,11.376471,25.690752,0.009249,0.010346
30,11.342379,25.637467,0.009238,0.010193
31,11.306846,25.548891,0.009227,0.010045
32,11.269930,25.427339,0.009217,0.009900
33,11.231692,25.275149,0.009207,0.009760
34,11.192189,25.094649,0.009198,0.009625
35,11.151484,24.888140,0.009189,0.009493
36,11.109637,24.657873,0.009181,0.009367
37,11.066708,24.406041,0.009173,0.009244
38,11.022757,24.134760,0.009166,0.009126
39,10.977846,23.846063,0.009159,0.009013
40,10.932035,23.541893,0.009153,0.008904
41,10.885384,23.224097,0.009147,0.008800
42,10.837953,22.894424,0.009142,0.008699
43,10.789800,22.554522,0.009138,0.008604
44,10.740983,22.205937,0.009134,0.008512
45,10.691562,21.850116,0.009131,0.008425
46,10.641593,21.488406,0.009128,0.008342
47,10.591132,21.122059,0.009126,0.008262
48,10.540235,20.752231,0.009124,0.008187
49,10.488955,20.379988,0.009123,0.008116
50,10.437348,20.006311,0.009122,0.008049
51,10.385465,19.632095,0.009122,0.007986
52,10.333358,19.258158,0.009122,0.007926
53,10.281077,18.885242,0.009123,0.007870
54,10.228672,18.514018,0.009125,0.007817
55,10.176191,18.145091,0.009127,0.007768
56,10.123682,17.779002,0.009129,0.007723
57,10.071191,17.416237,0.009133,0.007680
58,10.018762,17.057223,0.009136,0.007641
59,9.966439,16.702340,0.009140,0.007605
60,9.914266,16.351918,0.009145,0.007573
61,9.862285,16.006246,0.009150,0.007543
62,9.810534,15.665571,0.009156,0.007516
63,9.759055,15.330104,0.009162,0.007492
64,9.707885,15.000021,0.009168,0.007471
65,9.657062,14.675468,0.009176,0.007453
66,9.606622,14.356563,0.009183,0.007437
67,9.556599,14.043397,0.009191,0.007424
68,9.507030,13.736038,0.009200,0.007414
69,9.457946,13.434534,0.009209,0.007406
70,9.409379,13.138911,0.009218,0.007401
71,9.361362,12.849181,0.009228,0.007397
72,9.313924,12.565339,0.009238,0.007397
73,9.267095,12.287366,0.009249,0.007398
74,9.220904,12.015232,0.009260,0.007402
75,9.175378,11.748894,0.009271,0.007407
76,9.130544,11.488303,0.009283,0.007415
77,9.086428,11.233398,0.009295,0.007425
78,9.043057,10.984113,0.009307,0.007437
79,9.000454,10.740376,0.009320,0.007451
80,8.958644,10.502109,0.009334,0.007466
81,8.917650,10.269229,0.009347,0.007484
82,8.877494,10.041651,0.009361,0.007503
83,8.838200,9.819285,0.009375,0.007524
84,8.799788,9.602040,0.009390,0.007547
85,8.762279,9.389824,0.009405,0.007571
86,8.725695,9.182543,0.009420,0.007597
87,8.690054,8.980101,0.009435,0.007625
88,8.655377,8.782403,0.009451,0.007654
89,8.621683,8.589354,0.009467,0.007685
90,8.588990,8.400859,0.009483,0.007717
91,8.557317,8.216823,0.009499,0.007751
92,8.526682,8.037154,0.009516,0.007786
93,8.497103,7.861758,0.009532,0.007822
94,8.468596,7.690545,0.009549,0.007860
95,8.441180,7.523425,0.009566,0.007899
96,8.414870,7.360310,0.009584,0.007939
97,8.389684,7.201114,0.009601,0.007981
98,8.365638,7.045752,0.009619,0.008024
99,8.342749,6.894141,0.009636,0.008067
100,8.321031,6.746201,0.009654,0.008113
101,8.300502,6.601854,0.009672,0.008159
102,8.281176,6.461022,0.009690,0.008206
103,8.263071,6.323632,0.009708,0.008254
104,8.246200,6.189610,0.009726,0.008304
105,8.230580,6.058887,0.009744,0.008354
106,8.216225,5.931393,0.009762,0.008405
107,8.203152,5.807063,0.009780,0.008458
108,8.191375,5.685832,0.009799,0.008511
109,8.180910,5.567638,0.009817,0.008565
110,8.171771,5.452421,0.009835,0.008620
111,8.163974,5.340122,0.009853,0.008676
